case,module,local_node,global_node,is_bridge_endpoint,distance_to_bridge_endpoint_before,top10_shell,degree_before,degree_after,tau_before,tau_after,delta_tau,tau_before_minus_S_before,tau_after_minus_S_after,delta_tau_centered,tau_ratio,shell,case_label,case_order
shell0-shell0,1,90,90,0,-1,1,4,4,433.32855638417101,851.24367016797601,417.91511378380602,25.066815931157901,49.247690087597903,24.180874156440002,1.96443012496342,1,shell0-shell0,0
shell0-shell0,1,91,91,0,2,1,5,5,434.23288792646599,849.26171153132998,415.02882360486399,25.971147473453399,47.265731450951797,21.294583977498402,1.95577473550356,1,shell0-shell0,0
shell0-shell0,1,93,93,0,2,1,2,2,378.18408886980501,746.00439744742505,367.82030857761998,-30.077651583207601,-55.991582632953197,-25.9139310497455,1.9725959378059601,1,shell0-shell0,0
shell0-shell0,1,97,97,0,2,1,5,5,419.41310400882901,818.95303827153305,399.53993426270398,11.1513635558165,16.9570581911548,5.8056946353383401,1.9526167171312201,1,shell0-shell0,0
shell0-shell0,1,98,98,0,-1,1,8,8,461.66378197018901,896.10915159785498,434.44536962766603,53.402041517176698,94.1131715174769,40.711130000300201,1.94104278176996,1,shell0-shell0,0
shell0-shell0,1,101,101,0,2,1,3,3,432.10713952663502,843.86998776242899,411.76284823579499,23.845399073621898,41.874007682050802,18.028608608428801,1.95291840974179,1,shell0-shell0,0
shell0-shell0,1,103,103,0,1,1,6,6,411.91178329167798,837.72150284099803,425.80971954931999,3.65004283866483,35.725522760619,32.075479921954198,2.0337400793601499,1,shell0-shell0,0
shell0-shell0,1,105,105,0,-1,1,2,2,395.730558806131,767.98888982750805,372.25833102137699,-12.531181646881601,-34.007090252870299,-21.4759086059886,1.9406863400805701,1,shell0-shell0,0
shell0-shell0,1,107,107,0,-1,1,8,8,416.60220824455598,807.71225020437703,391.11004195982201,8.3404677915430092,5.7162701239989202,-2.6241976675440801,1.93880933470768,1,shell0-shell0,0
shell0-shell0,1,109,109,0,-1,1,8,8,420.66437598490199,814.85293140018803,394.188555415287,12.402635531889199,12.8569513198099,0.45431578792073402,1.9370618904735499,1,shell0-shell0,0
shell0-shell0,1,111,111,0,-1,1,4,4,413.14535300980901,805.65491203646604,392.50955902665697,4.88361255679638,3.6589319560877098,-1.2246806007086699,1.9500519760592301,1,shell0-shell0,0
shell0-shell0,1,116,116,0,-1,1,2,2,410.95510262867498,799.11422729717003,388.159124668495,2.6933621756622901,-2.88175278320898,-5.5751149588712696,1.94452927384435,1,shell0-shell0,0
shell0-shell0,1,119,119,0,-1,1,9,9,449.38821404943798,871.07353562112996,421.68532157169102,41.126473596425697,69.077555540751206,27.951081944325399,1.93835420776144,1,shell0-shell0,0
shell0-shell0,1,121,121,0,-1,1,9,9,440.43895882709199,854.02357307097202,413.58461424388003,32.1772183740797,52.027592990593497,19.8503746165138,1.9390282261707099,1,shell0-shell0,0
shell0-shell0,1,125,125,0,2,1,9,9,441.73728150719398,856.72531635415703,414.98803484696401,33.4755410541811,54.729336273778799,21.253795219597698,1.9394453495775501,1,shell0-shell0,0
shell0-shell0,1,127,127,0,2,1,4,4,445.61057835183601,873.74770467186499,428.13712632003001,37.348837898823,71.751724591486905,34.402886692663898,1.9607876184258599,1,shell0-shell0,0
shell0-shell0,1,131,131,0,1,1,9,9,431.89574427588701,869.48412404578005,437.58837976989298,23.634003822874,67.488143965401704,43.854140142527697,2.0131805778812502,1,shell0-shell0,0
shell0-shell0,1,132,132,0,-1,1,6,6,412.72885876571002,802.98754664123499,390.25868787552503,4.4671183126971501,0.99156656085642703,-3.47555175184073,1.945557063886,1,shell0-shell0,0
shell0-shell0,1,135,135,0,-1,1,6,6,421.39354539390501,823.27806776948,401.88452237557402,13.131804940892399,21.282087689101001,8.15028274820855,1.95370355518831,1,shell0-shell0,0
shell0-shell0,1,137,137,0,-1,1,7,7,442.091406355993,858.19451506479402,416.10310870880102,33.829665902980501,56.198534984415197,22.368869081434699,1.94121510331674,1,shell0-shell0,0
shell0-shell0,1,139,139,0,1,1,7,7,394.87402079421003,813.409436252707,418.53541545849703,-13.387719658802601,11.4134561723288,24.8011758311313,2.0599213759788402,1,shell0-shell0,0
shell0-shell0,1,140,140,0,2,1,8,8,421.887536561167,821.79093569627605,399.903399135109,13.6257961081545,19.794955615897301,6.1691595077427896,1.94789100051342,1,shell0-shell0,0
shell0-shell0,1,143,143,0,1,1,12,12,433.77691169855598,862.89399823879501,429.11708654023897,25.5151712455433,60.898018158416598,35.382846912873198,1.98925755375022,1,shell0-shell0,0
shell0-shell0,1,147,147,0,1,1,6,6,445.78575860032799,905.85168122642199,460.06592262609399,37.524018147315402,103.855701146044,66.331682998728496,2.0320336927554701,1,shell0-shell0,0
shell0-shell0,1,148,148,0,-1,1,4,4,403.55027220739498,784.83472308976798,381.28445088237402,-4.7114682456181098,-17.161256990610401,-12.449788744992199,1.94482516093168,1,shell0-shell0,0
shell0-shell0,1,151,151,0,-1,1,3,3,408.09267600068699,793.42743198429298,385.33475598360599,-0.16906445232598299,-8.5685480960853493,-8.3994836437593694,1.9442334514794299,1,shell0-shell0,0
shell0-shell0,1,152,152,0,-1,1,7,7,452.41803090080202,877.52503933878495,425.10700843798298,44.156290447789097,75.529059258406207,31.372768810617099,1.93963321398035,1,shell0-shell0,0
shell0-shell0,1,153,153,0,2,1,2,2,383.93869118003602,761.19650052044699,377.25780934041097,-24.323049272976402,-40.799479559931598,-16.4764302869552,1.98259909200843,1,shell0-shell0,0
shell0-shell0,1,154,154,0,-1,1,6,6,421.48417959842499,819.51344884440698,398.02926924598103,13.2224391454124,17.517468764028099,4.2950296186156702,1.94435162341137,1,shell0-shell0,0
shell0-shell0,1,159,159,0,1,1,3,3,387.12077612739,810.98123315815803,423.86045703076798,-21.1409643256228,8.9852530777795891,30.1262174034024,2.0949049577522199,1,shell0-shell0,0
shell0-shell0,1,160,160,0,-1,1,5,5,441.76784513971,860.00646627563196,418.23862113592202,33.506104686697,58.0104861952532,24.5043815085562,1.9467384865995701,1,shell0-shell0,0
shell0-shell0,1,164,164,0,-1,1,4,4,437.39836317547599,849.28377706517404,411.88541388969799,29.136622722462999,47.287796984795101,18.151174262332201,1.9416711368086601,1,shell0-shell0,0
shell0-shell0,1,165,165,0,2,1,15,15,439.75584268747099,864.10312081835605,424.347278130885,31.494102234458499,62.107140737977403,30.613038503518901,1.9649610919040399,1,shell0-shell0,0
shell0-shell0,1,167,167,0,-1,1,2,2,382.88390036462602,745.98077905168998,363.09687868706499,-25.377840088387099,-56.015201028688402,-30.6373609403012,1.9483210924807299,1,shell0-shell0,0
shell0-shell0,1,171,171,0,-1,1,2,2,355.991897135942,698.28045034214404,342.28855320620198,-52.269843317070297,-103.715529738234,-51.445686421164098,1.96150658472851,1,shell0-shell0,0
shell0-shell0,1,172,172,0,-1,1,7,7,429.90552341541598,839.432695451227,409.52717203581102,21.643782962403598,37.436715370848603,15.7929324084449,1.9525980703441299,1,shell0-shell0,0
shell0-shell0,1,173,173,0,-1,1,3,3,399.04643559703601,772.95734694849205,373.91091135145598,-9.2153048559765107,-29.038633131886499,-19.823328275910001,1.9370110292854199,1,shell0-shell0,0
shell0-shell0,1,176,176,0,-1,1,2,2,386.44695243227602,753.18267998885801,366.73572755658199,-21.814788020737002,-48.813300091520397,-26.998512070783502,1.94899371116364,1,shell0-shell0,0
shell0-shell0,1,177,177,0,-1,1,3,3,412.68384481145,799.31547344254898,386.63162863109898,4.4221043584377098,-2.6805066378295801,-7.1026109962672903,1.93687124778956,1,shell0-shell0,0
shell0-shell0,1,180,180,0,-1,1,5,5,427.18533743384501,830.83528292138999,403.64994548754498,18.923596980831899,28.8393028410112,9.9157058601792905,1.9449058994213599,1,shell0-shell0,0
shell0-shell0,1,185,185,0,2,1,13,13,424.53739833073303,826.22293394225505,401.68553561152203,16.275657877720601,24.226953861876499,7.9512959841559301,1.9461723211922799,1,shell0-shell0,0
shell0-shell0,1,187,187,0,2,1,2,2,396.38393772927998,783.53378849655599,387.14985076727697,-11.877802723733099,-18.4621915838223,-6.5843888600892901,1.9767041847989599,1,shell0-shell0,0
shell0-shell0,1,188,188,0,2,1,5,5,405.423173659903,793.80955138324703,388.386377723343,-2.8385667931094098,-8.1864286971317597,-5.3478619040223503,1.95797774512305,1,shell0-shell0,0
shell0-shell0,1,196,196,0,2,1,2,2,379.90612073008901,741.42760050341099,361.52147977332203,-28.3556197229242,-60.568379576967899,-32.212759854043703,1.9516074104796299,1,shell0-shell0,0
shell0-shell0,1,199,199,0,1,1,9,9,451.24044250195499,905.40827680181405,454.16783429985901,42.978702048942097,103.412296721435,60.4335946724932,2.00648743224715,1,shell0-shell0,0
shell0-shell0,1,200,200,0,-1,1,3,3,410.35324334327601,798.17393283439299,387.82068949111698,2.0915028902633099,-3.8220472459859098,-5.9135501362492304,1.9450898604612501,1,shell0-shell0,0
shell0-shell0,1,201,201,0,-1,1,2,2,373.70466375685902,733.80742706569504,360.10276330883602,-34.557076696154098,-68.188553014683706,-33.6314763185296,1.9636025402752999,1,shell0-shell0,0
shell0-shell0,1,203,203,0,2,1,2,2,395.581059738254,771.99375005281297,376.41269031455897,-12.6806807147586,-30.002230027565702,-17.3215493128071,1.9515437634036901,1,shell0-shell0,0
shell0-shell0,1,204,204,0,2,1,4,4,416.243790208446,808.36535907155496,392.12156886310902,7.9820497554332501,6.3693789911765197,-1.6126707642567299,1.9420478529343199,1,shell0-shell0,0
shell0-shell0,1,207,207,0,2,1,4,4,407.29671358710999,813.81697181389404,406.52025822678399,-0.96502686590270104,11.820991733515701,12.7860185994184,1.9980936370600999,1,shell0-shell0,0
shell0-shell0,1,208,208,0,1,1,2,2,376.00584964291801,802.00734926320001,426.001499620282,-32.255890810094698,0.011369182821908901,32.2672599929166,2.1329650855826898,1,shell0-shell0,0
shell0-shell0,1,209,209,0,2,1,2,2,378.18408886980501,746.00439744742505,367.82030857761998,-30.077651583207601,-55.991582632953403,-25.913931049745798,1.9725959378059601,1,shell0-shell0,0
shell0-shell0,1,210,210,0,-1,1,2,2,380.64004311143702,740.31970016295304,359.67965705151602,-27.621697341575999,-61.676279917425703,-34.0545825758497,1.9449338385720401,1,shell0-shell0,0
shell0-shell0,1,213,213,0,2,1,7,7,428.29282007148998,835.18213800998001,406.88931793849099,20.031079618476799,33.186157929601798,13.155078311124999,1.9500260076052001,1,shell0-shell0,0
shell0-shell0,1,214,214,0,-1,1,2,2,411.810410294436,801.67919048422903,389.86878018979201,3.5486698414236999,-0.31678959614964702,-3.86545943757335,1.9467190980214499,1,shell0-shell0,0
shell0-shell0,1,221,221,0,2,1,5,5,438.18295005034503,851.99369269133604,413.81074264099101,29.9212095973324,49.997712610957102,20.076503013624698,1.94437892344612,1,shell0-shell0,0
shell0-shell0,1,222,222,0,-1,1,2,2,378.07061850239302,734.61230084974,356.54168234734698,-30.191121950619898,-67.383679230638805,-37.192557280018903,1.9430557808477,1,shell0-shell0,0
shell0-shell0,1,223,223,0,2,1,5,5,394.48255994809602,767.93773087909096,373.45517093099602,-13.7791805049172,-34.058249201287303,-20.2790686963701,1.94669627721979,1,shell0-shell0,0
shell0-shell0,1,224,224,0,2,1,7,7,394.88914053342103,767.95196364788796,373.06282311446699,-13.3725999195916,-34.0440164324908,-20.671416512899199,1.94472798773481,1,shell0-shell0,0
shell0-shell0,1,228,228,0,-1,1,5,5,409.18106243296,795.329969213769,386.148906780809,0.91932197994725595,-6.6660108666100104,-7.58533284655726,1.9437115796239299,1,shell0-shell0,0
shell0-shell0,1,229,229,0,2,1,8,8,436.15527899901201,849.16354352101496,413.00826452200403,27.893538545998801,47.167563440636698,19.274024894638,1.94692941805008,1,shell0-shell0,0
shell0-shell0,1,230,230,0,2,1,3,3,390.72330899498701,767.803627902617,377.08031890762999,-17.538431458025499,-34.192352177761101,-16.653920719735599,1.96508273304081,1,shell0-shell0,0
shell0-shell0,1,234,234,0,-1,1,4,4,425.54384353268301,825.46770675173798,399.92386321905502,17.2821030796703,23.4717266713591,6.18962359168881,1.93979473395516,1,shell0-shell0,0
shell0-shell0,1,235,235,0,2,1,7,7,407.488509000146,815.91814897002303,408.42963996987697,-0.77323145286692396,13.9221688896447,14.695400342511601,2.00230958897968,1,shell0-shell0,0
shell0-shell0,1,238,238,0,2,1,8,8,447.87659939166701,884.447258137532,436.57065874586402,39.614858938654699,82.451278057153004,42.836419118498299,1.9747565720978499,1,shell0-shell0,0
shell0-shell0,1,240,240,0,1,1,2,2,390.32485015479398,834.19227178607605,443.86742163128201,-17.936890298218501,32.196291705697298,50.133182003915699,2.1371743855285001,1,shell0-shell0,0
shell0-shell0,1,242,242,0,2,1,4,4,406.05532546832097,790.43683599424401,384.38151052592298,-2.2064149846917802,-11.5591440861349,-9.3527291014431206,1.9466234929503701,1,shell0-shell0,0
shell0-shell0,1,243,243,0,1,1,6,6,429.943974895841,869.02770745078499,439.08373255494399,21.682234442828701,67.031727370406799,45.349492927578098,2.0212580200974202,1,shell0-shell0,0
shell0-shell0,1,249,249,0,1,1,5,5,418.895592354911,854.69054544494395,435.794953090033,10.633851901898099,52.694565364565598,42.060713462667501,2.0403426558873998,1,shell0-shell0,0
shell0-shell0,1,252,252,0,2,1,7,7,440.993786544214,868.05359475292903,427.05980820871503,32.732046091201397,66.0576146725504,33.325568581349003,1.9684032320620899,1,shell0-shell0,0
shell0-shell0,1,254,254,0,-1,1,7,7,413.34302945591901,805.32513617097698,391.98210671505802,5.0812890029062601,3.32915609059796,-1.7521329123083,1.94832156049909,1,shell0-shell0,0
shell0-shell0,1,255,255,0,-1,1,2,2,395.45007662691802,767.05656554509801,371.60648891817902,-12.8116638260946,-34.939414535280903,-22.127750709186301,1.93970518880128,1,shell0-shell0,0
shell0-shell0,1,256,256,0,2,1,3,3,424.14673120577902,826.23515963664704,402.08842843086802,15.8849907527659,24.239179556267999,8.3541888035021508,1.9479936985198401,1,shell0-shell0,0
shell0-shell0,1,259,259,0,2,1,6,6,436.54516762578999,850.604664699159,414.05949707336998,28.283427172776999,48.6086846187807,20.3252574460037,1.9484917662135399,1,shell0-shell0,0
shell0-shell0,1,261,261,0,2,1,3,3,403.96049985815802,787.34562231381699,383.38512245565897,-4.3012405948548498,-14.650357766561701,-10.3491171717068,1.94906586804966,1,shell0-shell0,0
shell0-shell0,1,263,263,0,2,1,3,3,382.95649336442,752.116491365662,369.15999800124098,-25.305247088592399,-49.8794887147168,-24.574241626124401,1.96397372651402,1,shell0-shell0,0
shell0-shell0,1,264,264,0,-1,1,6,6,417.72486455984398,811.11099806491302,393.38613350506898,9.4631241068312306,9.1150179845340098,-0.34810612229722399,1.9417350195794001,1,shell0-shell0,0
shell0-shell0,1,265,265,0,2,1,6,6,448.88062103338399,875.87312496814604,426.992503934762,40.618880580370998,73.8771448877674,33.258264307396402,1.9512384449829201,1,shell0-shell0,0
shell0-shell0,1,268,268,0,-1,1,8,8,445.30600076873202,869.54808169354499,424.24208092481302,37.0442603157192,67.5521016131663,30.507841297447101,1.9526978756011499,1,shell0-shell0,0
shell0-shell0,1,271,271,0,-1,1,3,3,405.490917727961,787.89380822005705,382.40289049209701,-2.7708227250522,-14.102171860321301,-11.3313491352691,1.94306154286949,1,shell0-shell0,0
shell0-shell0,1,287,287,0,-1,1,3,3,392.283999383393,760.35043658959205,368.066437206199,-15.9777410696194,-41.645543490786402,-25.667802421167,1.93826523076327,1,shell0-shell0,0
shell0-shell0,1,289,289,0,1,1,3,3,394.82983918476998,824.18741017079299,429.35757098602301,-13.431901268242999,22.191430090414499,35.623331358657502,2.08744965140564,1,shell0-shell0,0
shell0-shell0,1,301,301,0,2,1,2,2,383.41740202774901,747.44479566082202,364.02739363307302,-24.8443384252637,-54.551184419556201,-29.7068459942925,1.9494284602312499,1,shell0-shell0,0
shell0-shell0,1,305,305,0,-1,1,2,2,365.95841224129799,711.103884472696,345.145472231398,-42.303328211714302,-90.892095607682194,-48.588767395967899,1.9431275814034901,1,shell0-shell0,0
shell0-shell0,1,306,306,0,-1,1,3,3,423.39646400358703,820.30188847940803,396.90542447582101,15.1347235505746,18.305908399029601,3.17118484845503,1.9374320718759199,1,shell0-shell0,0
shell0-shell0,1,307,307,0,-1,1,4,4,426.80652731991597,828.41258508971305,401.60605776979702,18.544786866903301,26.416605009334699,7.8718181424313798,1.9409557541016,1,shell0-shell0,0
shell0-shell0,1,314,314,0,1,1,5,5,417.93508414955301,851.68773733955902,433.75265319000499,9.6733436965407105,49.691757259180001,40.018413562639303,2.0378469519318698,1,shell0-shell0,0
shell0-shell0,1,315,315,0,2,1,2,2,399.43619008407097,778.80574120118797,379.36955111711802,-8.8255503689421708,-23.190238879190101,-14.364688510248,1.9497625917102599,1,shell0-shell0,0
shell0-shell0,1,318,318,0,-1,1,5,5,418.64876267283199,812.97593813639901,394.32717546356798,10.387022219819,10.9799580560208,0.59293583620183199,1.94190455250844,1,shell0-shell0,0
shell0-shell0,1,320,320,0,1,1,6,6,442.94296299950298,894.81337068961102,451.870407690109,34.681222546489899,92.817390609232703,58.136168062742698,2.0201548403210898,1,shell0-shell0,0
shell0-shell0,1,321,321,0,2,1,5,5,416.25121907560799,818.14343389336705,401.892214817759,7.9894786225952998,16.147453812988399,8.1579751903930706,1.9655039947036399,1,shell0-shell0,0
shell0-shell0,1,327,327,0,-1,1,4,4,381.03294171503597,743.56813310790096,362.53519139286499,-27.228798737977201,-58.427846972477496,-31.1990482345003,1.95145367159356,1,shell0-shell0,0
shell0-shell0,1,332,332,0,2,1,2,2,395.44838535632601,771.35724555193804,375.90886019561202,-12.813355096687101,-30.638734528440501,-17.825379431753401,1.95058893680118,1,shell0-shell0,0
shell0-shell0,1,336,336,0,1,1,3,3,399.58931233921101,836.36625842131696,436.77694608210498,-8.6724281138013506,34.370278340938299,43.042706454739601,2.0930646356009799,1,shell0-shell0,0
shell0-shell0,1,341,341,0,2,1,2,2,346.20886975424901,675.01852361328497,328.80965385903698,-62.052870698764103,-126.97745646709301,-64.924585768329095,1.9497435871369699,1,shell0-shell0,0
shell0-shell0,1,346,346,0,1,1,4,4,443.06588801040999,908.291928690281,465.22604067986998,34.804147557397499,106.295948609902,71.491801052504599,2.0500154791175,1,shell0-shell0,0
shell0-shell0,1,349,349,0,1,1,2,2,367.794744608857,786.50377128824402,418.70902667938702,-40.466995844155299,-15.4922087921345,24.974787052020801,2.1384312386645901,1,shell0-shell0,0
shell0-shell0,1,351,351,0,-1,1,4,4,420.44798040127898,819.464604750999,399.016624349719,12.1862399482665,17.468624670619999,5.2823847223535303,1.94902733025116,1,shell0-shell0,0
shell0-shell0,1,352,352,0,-1,1,3,3,418.01079184922401,813.01731413025004,395.00652228102598,9.74905139621114,11.021334049871401,1.2722826536602301,1.9449672831018801,1,shell0-shell0,0
shell0-shell0,1,360,360,0,1,1,4,4,406.99217094096298,837.55185168516903,430.55968074420701,-1.2695695120499999,35.555871604790902,36.825441116840899,2.0579065433832699,1,shell0-shell0,0
shell0-shell0,1,363,363,0,1,1,2,2,391.87252161584598,835.49554604481398,443.62302442896799,-16.389218837166801,33.499565964435099,49.888784801601801,2.1320595345642901,1,shell0-shell0,0
shell0-shell0,1,367,367,0,-1,1,2,2,367.7365345851,714.12626954807695,346.38973496297598,-40.525205867912398,-87.869710532301696,-47.344504664389298,1.9419508326900199,1,shell0-shell0,0
shell0-shell0,1,368,368,0,2,1,4,4,409.82745985364198,799.79233571878399,389.96487586514201,1.56571940062929,-2.2036443615946801,-3.76936376222397,1.95153427738689,1,shell0-shell0,0
shell0-shell0,1,371,371,0,2,1,3,3,434.53608631131402,855.161854837345,420.625768526032,26.274345858300801,53.1658747569669,26.891528898666099,1.9679881183094301,1,shell0-shell0,0
shell0-shell0,1,372,372,0,2,1,2,2,374.12574867922501,729.522321756368,355.39657307714299,-34.135991773787403,-72.473658324010103,-38.3376665502227,1.9499388222590901,1,shell0-shell0,0
shell0-shell0,1,373,373,0,-1,1,2,2,357.323883736737,694.47351393519898,337.14963019846198,-50.937856716275498,-107.52246614518,-56.584609428904301,1.9435407078661999,1,shell0-shell0,0
shell0-shell0,1,378,378,0,1,1,4,4,389.128746101898,803.97349894429306,414.844752842395,-19.132994351115101,1.9775188639141601,21.1105132150293,2.0660861141668598,1,shell0-shell0,0
shell0-shell0,1,386,386,0,1,1,2,2,390.23810897182,830.75855884225302,440.52044987043399,-18.023631481193199,28.7625787618747,46.786210243067899,2.12885041143495,1,shell0-shell0,0
shell0-shell0,1,391,391,0,2,1,3,3,413.88060513397301,826.81204020009102,412.93143506611801,5.6188646809604803,24.816060119712201,19.197195438751699,1.9977066572917801,1,shell0-shell0,0
shell0-shell0,1,393,393,0,1,1,3,3,401.35214910840398,841.84823852125498,440.49608941285101,-6.9095913446085397,39.852258440876803,46.761849785485303,2.0975301624556,1,shell0-shell0,0
shell0-shell0,1,394,394,0,-1,1,5,5,440.72907576783001,862.31706005492504,421.58798428709503,32.467335314817298,60.321079974546699,27.853744659729401,1.9565694833103799,1,shell0-shell0,0
shell0-shell0,1,396,396,0,1,1,3,3,338.40816204452801,717.82297018878501,379.41480814425699,-69.853578408484495,-84.173009891593196,-14.319431483108801,2.12117510952449,1,shell0-shell0,0
shell0-shell0,1,400,400,0,-1,1,5,5,415.28462493323599,807.54624267046597,392.26161773722998,7.0228844802231301,5.5502625900870699,-1.4726218901360499,1.9445608967591601,1,shell0-shell0,0
shell0-shell0,1,407,407,0,1,1,5,5,376.44046264510501,774.39273480034103,397.95227215523602,-31.821277807907801,-27.603245280037399,4.2180325278703803,2.0571453168423401,1,shell0-shell0,0
shell0-shell0,1,408,408,0,-1,1,4,4,406.075116438495,787.49893087192902,381.42381443343402,-2.1866240145179701,-14.4970492084499,-12.3104251939319,1.9392937389976801,1,shell0-shell0,0
shell0-shell0,1,413,413,0,-1,1,4,4,417.381721802546,809.80775842463402,392.426036622087,9.1199813495336493,7.81177834425523,-1.3082030052784099,1.94020896489505,1,shell0-shell0,0
shell0-shell0,1,417,417,0,2,1,6,6,389.69097213918701,771.28470314178901,381.59373100260302,-18.5707683138261,-30.711276938589101,-12.140508624762999,1.9792213786936499,1,shell0-shell0,0
shell0-shell0,1,418,418,0,2,1,3,3,434.78941009574902,849.56922736306899,414.77981726732003,26.527669642736601,47.573247282690502,21.045577639953901,1.9539786564166199,1,shell0-shell0,0
shell0-shell0,1,419,419,0,-1,1,4,4,440.42333206001803,853.66743863026204,413.24410657024401,32.161591607005299,51.671458549883397,19.509866942877998,1.9382884068320201,1,shell0-shell0,0
shell0-shell0,1,427,427,0,2,1,4,4,407.575001710256,792.25933490967702,384.68433319942102,-0.686738742756972,-9.7366451707014203,-9.0499064279444497,1.9438369173409,1,shell0-shell0,0
shell0-shell0,1,431,431,0,-1,1,2,2,346.46054748645503,676.62625200544403,330.165704518989,-61.801192966558098,-125.369728074935,-63.568535108376899,1.9529676810659,1,shell0-shell0,0
shell0-shell0,1,434,434,0,-1,1,2,2,389.20704502262703,754.45889479764901,365.25184977502198,-19.0546954303855,-47.537085282729201,-28.482389852343701,1.9384512804843701,1,shell0-shell0,0
shell0-shell0,1,441,441,0,2,1,4,4,430.80390776587802,838.10687474160704,407.30296697572902,22.542167312865502,36.110894661228798,13.5687273483633,1.94544863598842,1,shell0-shell0,0
shell0-shell0,1,452,452,0,2,1,2,2,390.01704280540298,772.212839044676,382.19579623927302,-18.244697647609598,-29.783141035702801,-11.538443388093199,1.9799463979577101,1,shell0-shell0,0
shell0-shell0,1,454,454,0,2,1,5,5,378.64529007218903,750.970447703692,372.32515763150298,-29.616450380823899,-51.025532376686897,-21.409081995862898,1.9833085671302499,1,shell0-shell0,0
shell0-shell0,1,455,455,0,-1,1,3,3,376.033075585988,730.88691232687097,354.85383674088303,-32.228664867025003,-71.109067753507404,-38.880402886482401,1.94367719166166,1,shell0-shell0,0
shell0-shell0,1,464,464,0,1,1,6,6,384.964091779429,788.26404418482798,403.29995240539898,-23.297648673584199,-13.731935895551,9.5657127780331699,2.04763005438044,1,shell0-shell0,0
shell0-shell0,1,465,465,0,2,1,3,3,396.78972674705,781.80366299313198,385.01393624608102,-11.472013705962601,-20.192317087246899,-8.7203033812843405,1.9703223402543499,1,shell0-shell0,0
shell0-shell0,1,472,472,0,1,1,5,5,416.31603596707998,848.39809015769004,432.08205419061102,8.0542955140671193,46.402110077311796,38.347814563244697,2.0378703121221502,1,shell0-shell0,0
shell0-shell0,1,473,473,0,1,1,2,2,401.85115940198602,851.50828870845396,449.65712930646799,-6.4105810510266101,49.512308628075601,55.922889679102198,2.1189643697323799,1,shell0-shell0,0
shell0-shell0,1,480,480,0,2,1,5,5,391.88921235686797,761.22090007615702,369.33168771928899,-16.372528096144499,-40.775080004221401,-24.402551908076902,1.9424390263209399,1,shell0-shell0,0
shell0-shell0,1,481,481,0,2,1,4,4,395.725869825887,769.43462864559297,373.70875881970602,-12.535870627126,-32.561351434785998,-20.025480807660099,1.9443627200418601,1,shell0-shell0,0
shell0-shell0,1,489,489,0,-1,1,5,5,404.50738574754502,787.58153786034302,383.074152112798,-3.7543547054679598,-14.4144422200355,-10.6600875145676,1.94701398691365,1,shell0-shell0,0
shell0-shell0,1,491,491,0,2,1,3,3,399.22042870041003,786.23504393020301,387.01461522979298,-9.0413117526028408,-15.760936150175899,-6.7196243975730603,1.9694258795564401,1,shell0-shell0,0
shell0-shell0,1,499,499,0,1,1,2,2,401.908153003179,854.05842621703005,452.15027321385099,-6.3535874498338698,52.062446136650998,58.4160335864849,2.1250089599707001,1,shell0-shell0,0
shell0-shell0,1,501,501,0,1,1,3,3,388.56598850941799,814.26600987129598,425.70002136187901,-19.695751943594999,12.2700297909178,31.965781734512799,2.0955668636745899,1,shell0-shell0,0
shell0-shell0,1,502,502,0,-1,1,2,2,367.65283173208798,714.84516534521003,347.192333613122,-40.608908720924802,-87.150814735169007,-46.541906014244198,1.9443483189764299,1,shell0-shell0,0
shell0-shell0,1,504,504,0,-1,1,2,2,357.47534365669901,702.87732626978004,345.40198261308097,-50.786396796314101,-99.118653810599,-48.332257014284899,1.9662260313673201,1,shell0-shell0,0
shell0-shell0,1,511,511,0,2,1,2,2,404.78892494489298,795.55949062673596,390.770565681844,-3.4728155081202199,-6.4364894536423698,-2.9636739455221499,1.9653687183636299,1,shell0-shell0,0
shell0-shell0,1,515,515,0,2,1,3,3,389.79300533396099,766.50150986070196,376.70850452674102,-18.468735119051999,-35.494470219676899,-17.0257351006249,1.9664321816241701,1,shell0-shell0,0
shell0-shell0,1,517,517,0,-1,1,2,2,365.96492352924901,715.17662764157501,349.211704112326,-42.2968169237637,-86.819352438803705,-44.522535515039898,1.9542217891939999,1,shell0-shell0,0
shell0-shell0,1,523,523,0,1,1,3,3,390.152145034623,816.87300701409004,426.72086197946697,-18.1095954183901,14.877026933711401,32.986622352101399,2.0937293756044801,1,shell0-shell0,0
shell0-shell0,1,526,526,0,2,1,6,6,414.96950808579498,806.97638355964102,392.006875473847,6.7077676327818896,4.9804034792628,-1.72736415351909,1.9446642893887001,1,shell0-shell0,0
shell0-shell0,1,528,528,0,2,1,2,2,399.90438869506897,783.23142255653897,383.32703386147,-8.3573517579438903,-18.764557523839901,-10.407205765896,1.9585467044067899,1,shell0-shell0,0
shell0-shell0,1,541,541,0,-1,1,3,3,444.64944961110399,866.06848979548704,421.41904018438299,36.387709158090999,64.072509715108296,27.684800557017201,1.9477556770911599,1,shell0-shell0,0
shell0-shell0,1,544,544,0,-1,1,2,2,389.475472648959,755.77116700584804,366.29569435688899,-18.786267804053399,-46.224813074530601,-27.438545270477199,1.94048462632469,1,shell0-shell0,0
